case_id,witness_type,reliability_rating
20251030-4504,Expert,High
20251030-4504,Victim,Low
20251030-4504,Witness,Medium
20251030-4505,Victim,High
20251030-4505,Witness,High
20251030-4505,Victim,Medium
20251030-4505,Victim,High
20251030-4506,Victim,Medium
20251030-4506,Expert,Medium
20251030-4506,Witness,High
20251030-4508,Witness,High
20251030-4508,Witness,High
20251030-4510,Expert,High
20251030-4510,Witness,Medium
20251030-4510,Victim,Medium
20251030-4510,Witness,Low
20251030-4511,Witness,Medium
20251030-4512,Expert,Medium
20251030-4514,Expert,Medium
20251030-4514,Expert,Medium
20251030-4516,Expert,High
20251030-4516,Witness,Medium
20251030-4517,Expert,High
20251030-4517,Witness,Low
20251030-4517,Witness,Low
20251030-4519,Victim,Medium
20251030-4519,Witness,Medium
20251030-4519,Victim,Medium
20251030-4520,Victim,Low
20251030-4520,Expert,Medium
20251030-4520,Expert,Medium
20251030-4522,Witness,Low
20251030-4522,Victim,Low
20251030-4522,Victim,High
20251030-4523,Victim,Low
20251030-4523,Victim,High
20251030-4523,Victim,Medium
20251030-4526,Witness,Low
20251030-4526,Expert,Medium
20251030-4526,Victim,Low
20251030-4531,Expert,High
20251030-4531,Expert,Medium
20251030-4531,Victim,High
20251030-4531,Victim,Medium
20251030-4533,Witness,Medium
20251030-4533,Witness,High
20251030-4533,Witness,Low
20251030-4534,Witness,Medium
20251030-4534,Witness,Medium
20251030-4534,Victim,Low
20251030-4536,Witness,Low
20251030-4536,Witness,Medium
20251030-4537,Victim,Low
20251030-4537,Witness,Medium
20251030-4537,Witness,Low
20251030-4537,Victim,Low
20251030-4541,Witness,Low
20251030-4543,Expert,Low
20251030-4543,Victim,Low
20251030-4543,Witness,Medium
20251030-4543,Witness,Low
20251030-4544,Victim,Low
20251030-4544,Witness,Low
20251030-4544,Witness,Medium
20251030-4545,Witness,High
20251030-4545,Victim,Low
20251030-4547,Witness,Low
20251030-4547,Victim,High
20251030-4547,Expert,Medium
20251030-4547,Victim,Low
20251030-4548,Witness,High
20251030-4548,Victim,High
20251030-4548,Victim,Low
20251030-4548,Expert,High
20251030-4554,Victim,Medium
20251030-4554,Witness,Medium
20251030-4557,Witness,High
20251030-4557,Witness,Low
20251030-4558,Victim,Low
20251030-4558,Expert,High
20251030-4558,Expert,Medium
20251030-4559,Expert,High
20251030-4559,Witness,Low
20251030-4559,Witness,Medium
20251030-4560,Witness,Low
20251030-4561,Witness,High
20251030-4561,Victim,Medium
20251030-4561,Expert,High
20251030-4562,Expert,High
20251030-4562,Witness,High
20251030-4562,Victim,Low
20251030-4563,Expert,Low
20251030-4564,Victim,High
20251030-4565,Victim,Low
20251030-4565,Witness,Medium
20251030-4567,Expert,Medium
20251030-4569,Expert,Medium
20251030-4569,Expert,Low
20251030-4569,Expert,High
20251030-4569,Victim,Medium
20251030-4571,Witness,Low
20251030-4571,Witness,Low
20251030-4572,Witness,Low
20251030-4573,Expert,Low
20251030-4573,Witness,Low
20251030-4573,Expert,High
20251030-4573,Victim,Medium
20251030-4574,Witness,Low
20251030-4574,Witness,Low
20251030-4575,Witness,Medium
20251030-4575,Victim,Low
20251030-4575,Expert,High
20251030-4575,Victim,High
20251030-4578,Expert,Medium
20251030-4578,Witness,High
20251030-4581,Expert,High
20251030-4581,Expert,Medium
20251030-4581,Victim,Medium
20251030-4581,Witness,Low
20251030-4586,Expert,Medium
20251030-4586,Expert,Low
20251030-4587,Victim,High
20251030-4587,Witness,Low
20251030-4587,Expert,High
20251030-4587,Victim,High
20251030-4588,Victim,Low
20251030-4588,Witness,High
20251030-4588,Witness,Low
20251030-4589,Witness,Low
20251030-4590,Witness,Medium
20251030-4590,Witness,Low
20251030-4592,Expert,Medium
20251030-4592,Expert,Medium
20251030-4593,Victim,Medium
20251030-4594,Witness,Medium
20251030-4594,Expert,Medium
20251030-4594,Victim,High
20251030-4595,Witness,Low
20251030-4595,Expert,High
20251030-4595,Victim,Low
20251030-4596,Expert,Medium
20251030-4598,Witness,Medium
20251030-4598,Victim,Medium
20251030-4600,Victim,High
20251030-4600,Expert,Low
20251030-4601,Expert,High
20251030-4601,Victim,High
20251030-4601,Expert,High
20251030-4601,Victim,High
20251030-4603,Victim,Medium
20251030-4604,Expert,High
20251030-4604,Witness,High
20251030-4605,Expert,Low
20251030-4605,Victim,High
20251030-4605,Expert,High
20251030-4605,Expert,Low
20251030-4607,Victim,High
20251030-4607,Victim,Medium
20251030-4607,Victim,High
20251030-4608,Expert,Medium
20251030-4610,Expert,Medium
20251030-4610,Expert,High
20251030-4610,Expert,Low
20251030-4610,Victim,Low
20251030-4611,Victim,Medium
20251030-4611,Expert,Medium
20251030-4611,Witness,High
20251030-4611,Expert,High
20251030-4613,Witness,Medium
20251030-4613,Expert,Medium
20251030-4615,Expert,High
20251030-4616,Witness,Low
20251030-4616,Expert,Medium
20251030-4617,Victim,High
20251030-4617,Witness,Medium
20251030-4617,Witness,High
20251030-4618,Expert,Medium
20251030-4618,Witness,High
20251030-4618,Expert,Medium
20251030-4619,Victim,Medium
20251030-4619,Expert,High
20251030-4619,Witness,High
20251030-4619,Victim,Medium
20251030-4620,Victim,High
20251030-4620,Expert,High
20251030-4620,Expert,High
20251030-4621,Expert,Low
20251030-4624,Expert,Medium
20251030-4624,Victim,High
20251030-4626,Witness,Low
20251030-4626,Expert,Low
20251030-4626,Witness,High
20251030-4627,Victim,Low
20251030-4627,Expert,Medium
20251030-4627,Witness,High
20251030-4629,Victim,High
20251030-4629,Victim,Medium
20251030-4629,Expert,High
20251030-4630,Expert,Medium
20251030-4635,Victim,Low
20251030-4635,Expert,Low
20251030-4636,Witness,Medium
20251030-4636,Victim,High
20251030-4636,Witness,Low
20251030-4636,Expert,High
20251030-4638,Victim,Low
20251030-4638,Victim,Low
20251030-4638,Expert,High
20251030-4639,Expert,Low
20251030-4639,Witness,Medium
20251030-4642,Witness,High
20251030-4643,Victim,Low
20251030-4643,Witness,Low
20251030-4643,Victim,Medium
20251030-4643,Expert,High
20251030-4644,Witness,Medium
20251030-4644,Witness,Medium
20251030-4644,Victim,Medium
20251030-4645,Witness,High
20251030-4645,Victim,Low
20251030-4645,Witness,Low
20251030-4648,Victim,High
20251030-4649,Witness,High
20251030-4651,Victim,Low
20251030-4651,Witness,High
20251030-4651,Victim,Low
20251030-4651,Expert,Low
20251030-4652,Victim,High
20251030-4654,Witness,Low
20251030-4654,Victim,Medium
20251030-4654,Witness,Medium
20251030-4657,Witness,High
20251030-4658,Expert,Low
20251030-4658,Victim,High
20251030-4658,Victim,Medium
20251030-4658,Expert,Low
20251030-4660,Victim,Low
20251030-4660,Victim,Low
20251030-4660,Witness,Low
20251030-4660,Victim,Low
20251030-4661,Victim,Low
20251030-4661,Witness,Medium
20251030-4661,Witness,Low
20251030-4661,Witness,High
20251030-4663,Victim,Medium
20251030-4664,Expert,Low
20251030-4664,Victim,High
20251030-4664,Expert,Medium
20251030-4664,Victim,Low
20251030-4665,Witness,High
20251030-4665,Victim,Medium
20251030-4665,Witness,Low
20251030-4665,Witness,Medium
20251030-4666,Victim,High
20251030-4666,Witness,High
20251030-4668,Victim,High
20251030-4668,Expert,Low
20251030-4669,Expert,Medium
20251030-4669,Expert,Low
20251030-4669,Expert,High
20251030-4669,Witness,High
20251030-4672,Victim,High
20251030-4675,Expert,Low
20251030-4677,Victim,Low
20251030-4678,Expert,Medium
20251030-4683,Victim,Medium
20251030-4683,Expert,Low
20251030-4683,Witness,Medium
20251030-4683,Victim,Medium
20251030-4684,Victim,Medium
20251030-4687,Witness,Low
20251030-4687,Victim,High
20251030-4687,Expert,Medium
20251030-4688,Victim,High
20251030-4689,Witness,High
20251030-4690,Expert,Low
20251030-4690,Witness,Low
20251030-4690,Expert,High
20251030-4690,Witness,High
20251030-4691,Expert,Low
20251030-4691,Expert,Low
20251030-4691,Expert,High
20251030-4691,Expert,Low
20251030-4694,Expert,Low
20251030-4694,Witness,Low
20251030-4694,Witness,Medium
20251030-4694,Victim,Low
20251030-4695,Witness,Low
20251030-4695,Victim,High
20251030-4696,Victim,Medium
20251030-4696,Victim,Medium
20251030-4696,Victim,High
20251030-4696,Witness,Medium
20251030-4699,Victim,Medium
20251030-4699,Victim,High
20251030-4699,Victim,High
20251030-4701,Expert,High
20251030-4703,Victim,Medium
20251030-4703,Witness,High
20251030-4703,Expert,Medium
20251030-4703,Witness,Medium
20251030-4705,Victim,Low
20251030-4705,Witness,High
20251030-4706,Victim,Medium
20251030-4707,Victim,Medium
20251030-4707,Witness,High
20251030-4709,Expert,High
20251030-4709,Expert,High
20251030-4709,Expert,High
20251030-4709,Witness,Low
20251030-4711,Witness,High
20251030-4711,Victim,Medium
20251030-4712,Expert,Medium
20251030-4713,Victim,Low
20251030-4713,Victim,High
20251030-4713,Witness,Low
20251030-4715,Expert,Medium
20251030-4716,Witness,Low
20251030-4718,Victim,Medium
20251030-4718,Expert,Medium
20251030-4721,Witness,Medium
20251030-4721,Witness,High
20251030-4722,Witness,Medium
20251030-4722,Witness,Low
20251030-4722,Expert,Low
20251030-4722,Expert,Low
20251030-4723,Victim,Low
20251030-4723,Victim,High
20251030-4723,Expert,Low
20251030-4724,Expert,High
20251030-4724,Expert,Medium
20251030-4724,Expert,Medium
20251030-4724,Victim,Medium
20251030-4727,Witness,Low
20251030-4727,Expert,High
20251030-4727,Victim,Medium
20251030-4727,Victim,High
20251030-4728,Expert,Medium
20251030-4728,Victim,High
20251030-4728,Expert,Low
20251030-4728,Victim,Low
20251030-4729,Expert,Medium
20251030-4730,Victim,Medium
20251030-4731,Victim,Low
20251030-4731,Witness,Medium
20251030-4731,Witness,High
20251030-4731,Witness,High
20251030-4732,Victim,Medium
20251030-4732,Victim,Low
20251030-4735,Expert,Medium
20251030-4738,Victim,Low
20251030-4738,Expert,High
20251030-4738,Witness,Medium
20251030-4738,Witness,High
20251030-4741,Victim,Medium
20251030-4741,Expert,Medium
20251030-4741,Expert,Medium
20251030-4742,Expert,Low
20251030-4747,Victim,Medium
20251030-4747,Expert,Low
20251030-4748,Victim,Medium
20251030-4748,Victim,Low
20251030-4750,Witness,Medium
20251030-4750,Victim,High
20251030-4750,Witness,High
20251030-4750,Victim,Medium
20251030-4751,Victim,High
20251030-4751,Expert,Low
20251030-4752,Victim,High
20251030-4753,Victim,Low
20251030-4754,Expert,Medium
20251030-4754,Witness,Low
20251030-4755,Witness,Medium
20251030-4755,Witness,Medium
20251030-4758,Witness,Medium
20251030-4758,Victim,Low
20251030-4763,Witness,High
20251030-4763,Expert,Low
20251030-4765,Victim,Medium
20251030-4765,Expert,Medium
20251030-4765,Witness,Low
20251030-4765,Victim,Low
20251030-4766,Witness,High
20251030-4766,Victim,Medium
20251030-4766,Expert,Medium
20251030-4767,Victim,Medium
20251030-4768,Victim,Low
20251030-4771,Victim,High
20251030-4771,Expert,Low
20251030-4771,Expert,Medium
20251030-4771,Victim,Medium
20251030-4774,Witness,High
20251030-4774,Expert,Low
20251030-4774,Witness,Medium
20251030-4775,Expert,Low
20251030-4778,Expert,Medium
20251030-4778,Witness,High
20251030-4778,Victim,Medium
20251030-4778,Victim,Medium
20251030-4779,Expert,Low
20251030-4779,Victim,High
20251030-4783,Expert,Medium
20251030-4783,Victim,Low
20251030-4784,Expert,Low
20251030-4784,Witness,Low
20251030-4784,Expert,Low
20251030-4785,Witness,Medium
20251030-4785,Victim,High
20251030-4785,Witness,Medium
20251030-4785,Victim,Medium
20251030-4786,Witness,Low
20251030-4786,Victim,Low
20251030-4787,Expert,Low
20251030-4787,Victim,Medium
20251030-4787,Victim,Medium
20251030-4788,Expert,Medium
20251030-4788,Witness,Low
20251030-4788,Witness,High
20251030-4788,Witness,Medium
20251030-4789,Victim,High
20251030-4789,Victim,Low
20251030-4789,Victim,High
20251030-4790,Witness,High
20251030-4790,Victim,Medium
20251030-4791,Expert,High
20251030-4791,Victim,High
20251030-4792,Victim,Low
20251030-4792,Expert,High
20251030-4792,Victim,Low
20251030-4792,Victim,High
20251030-4794,Witness,Medium
20251030-4794,Witness,Medium
20251030-4794,Victim,High
20251030-4794,Witness,High
20251030-4796,Witness,Low
20251030-4796,Witness,Medium
20251030-4796,Victim,Medium
20251030-4798,Witness,High
20251030-4799,Expert,Medium
20251030-4799,Witness,Medium
20251030-4799,Victim,High
20251030-4800,Expert,Low
20251030-4800,Witness,Low
20251030-4801,Witness,High
20251030-4802,Expert,High
20251030-4802,Expert,Medium
20251030-4802,Expert,Low
20251030-4802,Victim,High
20251030-4805,Witness,Low
20251030-4805,Witness,Low
20251030-4805,Victim,Low
20251030-4806,Expert,Low
20251030-4808,Expert,Medium
20251030-4808,Witness,High
20251030-4808,Expert,Low
20251030-4808,Victim,Low
20251030-4809,Expert,Medium
20251030-4809,Expert,Medium
20251030-4810,Expert,High
20251030-4810,Expert,Medium
20251030-4810,Victim,High
20251030-4814,Victim,Medium
20251030-4815,Victim,High
20251030-4815,Expert,High
20251030-4815,Expert,High
20251030-4815,Expert,Medium
20251030-4817,Victim,Low
20251030-4817,Expert,Medium
20251030-4817,Victim,High
20251030-4819,Witness,Medium
20251030-4819,Expert,Medium
20251030-4819,Witness,High
20251030-4819,Victim,Medium
20251030-4820,Witness,High
20251030-4820,Victim,High
20251030-4820,Expert,Medium
20251030-4820,Expert,Low
20251030-4823,Victim,Low
20251030-4823,Victim,Medium
20251030-4824,Witness,High
20251030-4824,Expert,Low
20251030-4826,Witness,High
20251030-4826,Expert,High
20251030-4826,Expert,Low
20251030-4828,Victim,High
20251030-4828,Victim,High
20251030-4829,Expert,High
20251030-4830,Witness,High
20251030-4830,Witness,Medium
20251030-4830,Victim,Low
20251030-4830,Witness,High
20251030-4833,Witness,High
20251030-4833,Witness,Medium
20251030-4836,Expert,Low
20251030-4836,Witness,Low
20251030-4836,Victim,High
20251030-4837,Witness,Medium
20251030-4838,Victim,Low
20251030-4838,Witness,Medium
20251030-4838,Expert,Low
20251030-4838,Witness,Medium
20251030-4840,Expert,High
20251030-4840,Witness,Medium
20251030-4840,Witness,High
20251030-4843,Witness,Medium
20251030-4845,Expert,Medium
20251030-4846,Expert,Low
20251030-4853,Victim,Medium
20251030-4853,Victim,Medium
20251030-4853,Expert,High
20251030-4853,Expert,High
20251030-4854,Witness,Low
20251030-4854,Victim,Medium
20251030-4857,Victim,High
20251030-4857,Witness,Low
20251030-4859,Victim,High
20251030-4859,Expert,Medium
20251030-4859,Victim,Medium
20251030-4859,Witness,Medium
20251030-4862,Expert,Medium
20251030-4862,Expert,Low
20251030-4862,Victim,Medium
20251030-4862,Witness,Medium
20251030-4865,Expert,Medium
20251030-4865,Expert,Low
20251030-4865,Witness,High
20251030-4866,Witness,High
20251030-4867,Expert,Low
20251030-4867,Victim,Medium
20251030-4869,Witness,Medium
20251030-4869,Witness,Medium
20251030-4869,Expert,High
20251030-4869,Expert,High
20251030-4875,Victim,High
20251030-4875,Witness,High
20251030-4877,Witness,High
20251030-4878,Victim,Medium
20251030-4878,Expert,Low
20251030-4881,Witness,Low
20251030-4881,Expert,High
20251030-4881,Witness,Medium
20251030-4884,Expert,Low
20251030-4885,Witness,High
20251030-4885,Expert,Low
20251030-4885,Victim,High
20251030-4885,Witness,Medium
20251030-4887,Victim,Medium
20251030-4887,Expert,Low
20251030-4889,Witness,Low
20251030-4892,Expert,Low
20251030-4893,Expert,High
20251030-4894,Victim,High
20251030-4894,Witness,Low
20251030-4896,Witness,Medium
20251030-4897,Victim,Medium
20251030-4897,Victim,Low
20251030-4899,Victim,Medium
20251030-4900,Witness,High
20251030-4900,Witness,High
20251030-4900,Witness,Low
20251030-4900,Victim,Medium
20251030-4902,Victim,High
20251030-4902,Victim,Low
20251030-4904,Expert,High
20251030-4904,Expert,Low
20251030-4904,Expert,Medium
20251030-4904,Expert,Medium
20251030-4906,Expert,High
20251030-4906,Expert,High
20251030-4906,Victim,Low
20251030-4907,Victim,High
20251030-4907,Witness,High
20251030-4911,Witness,High
20251030-4911,Witness,Medium
20251030-4913,Victim,High
20251030-4913,Victim,Medium
20251030-4913,Victim,Medium
20251030-4913,Victim,Low
20251030-4914,Victim,Low
20251030-4914,Expert,Low
20251030-4916,Expert,High
20251030-4916,Expert,Medium
20251030-4918,Witness,Low
20251030-4918,Victim,Low
20251030-4918,Witness,Low
20251030-4918,Expert,Medium
20251030-4920,Expert,Medium
20251030-4920,Victim,Low
20251030-4920,Expert,High
20251030-4920,Witness,High
20251030-4921,Victim,Medium
20251030-4922,Victim,Medium
20251030-4922,Expert,High
20251030-4923,Witness,Medium
20251030-4924,Victim,Low
20251030-4925,Victim,High
20251030-4925,Witness,Low
20251030-4925,Victim,High
20251030-4925,Victim,Medium
20251030-4926,Victim,Low
20251030-4926,Victim,High
20251030-4926,Witness,Medium
20251030-4929,Expert,High
20251030-4929,Victim,High
20251030-4929,Victim,High
20251030-4929,Expert,Low
20251030-4930,Expert,High
20251030-4932,Victim,High
20251030-4932,Victim,Low
20251030-4935,Victim,High
20251030-4937,Victim,Low
20251030-4937,Witness,Low
20251030-4937,Expert,High
20251030-4938,Witness,High
20251030-4938,Expert,Medium
20251030-4938,Victim,Medium
20251030-4938,Witness,High
20251030-4939,Expert,High
20251030-4939,Expert,Medium
20251030-4939,Victim,Medium
20251030-4941,Witness,High
20251030-4941,Expert,Medium
20251030-4941,Witness,Low
20251030-4942,Witness,Low
20251030-4942,Expert,Medium
20251030-4944,Victim,Low
20251030-4944,Witness,High
20251030-4944,Expert,High
20251030-4946,Witness,High
20251030-4946,Victim,Medium
20251030-4946,Witness,Medium
20251030-4946,Victim,Low
20251030-4948,Victim,Medium
20251030-4948,Witness,High
20251030-4948,Victim,Medium
20251030-4948,Witness,Low
20251030-4951,Expert,Medium
20251030-4951,Victim,Medium
20251030-4951,Victim,Low
20251030-4951,Witness,High
20251030-4952,Witness,High
20251030-4952,Expert,Low
20251030-4955,Expert,Medium
20251030-4955,Expert,Low
20251030-4958,Expert,High
20251030-4958,Witness,High
20251030-4958,Expert,Low
20251030-4959,Victim,High
20251030-4959,Expert,Low
20251030-4959,Victim,Medium
20251030-4959,Witness,Medium
20251030-4962,Witness,High
20251030-4963,Victim,Low
20251030-4963,Expert,High
20251030-4963,Witness,High
20251030-4963,Witness,Low
20251030-4964,Witness,Medium
20251030-4964,Victim,Medium
20251030-4964,Witness,Medium
20251030-4964,Victim,Low
20251030-4965,Victim,High
20251030-4965,Victim,Medium
20251030-4966,Victim,Medium
20251030-4966,Victim,Low
20251030-4967,Witness,Medium
20251030-4967,Victim,High
20251030-4968,Witness,Medium
20251030-4968,Expert,Medium
20251030-4969,Expert,High
20251030-4969,Victim,Low
20251030-4969,Victim,Low
20251030-4969,Expert,High
20251030-4970,Expert,Medium
20251030-4970,Victim,Low
20251030-4970,Witness,Medium
20251030-4971,Expert,Medium
20251030-4971,Expert,High
20251030-4973,Witness,Low
20251030-4973,Witness,Medium
20251030-4973,Witness,Medium
20251030-4974,Expert,Low
20251030-4974,Expert,Medium
20251030-4976,Victim,Low
20251030-4976,Witness,Medium
20251030-4977,Expert,Low
20251030-4977,Witness,High
20251030-4977,Expert,Low
20251030-4978,Expert,Medium
