case_id,evidence_type,collection_date,status
20251030-4339,Physical,2023-03-04 16:49:21,In Analysis
20251030-4339,Photographic,2023-03-08 16:49:21,In Analysis
20251030-4340,Photographic,2024-12-14 04:42:00,Collected
20251030-4340,Document,2024-12-15 04:42:00,Analyzed
20251030-4340,Document,2024-12-14 04:42:00,In Analysis
20251030-4340,Document,2024-12-17 04:42:00,Collected
20251030-4341,Document,2024-07-16 08:43:15,In Analysis
20251030-4341,Photographic,2024-07-18 08:43:15,Analyzed
20251030-4344,Digital,2024-01-03 15:31:47,In Analysis
20251030-4344,Document,2023-12-29 15:31:47,Collected
20251030-4345,Physical,2023-08-07 08:59:12,Collected
20251030-4348,Photographic,2023-03-14 09:49:16,Analyzed
20251030-4348,Photographic,2023-03-11 09:49:16,Analyzed
20251030-4348,Photographic,2023-03-09 09:49:16,In Analysis
20251030-4348,Digital,2023-03-14 09:49:16,Analyzed
20251030-4350,Photographic,2024-08-16 07:15:05,Collected
20251030-4350,Physical,2024-08-13 07:15:05,Collected
20251030-4350,Digital,2024-08-19 07:15:05,In Analysis
20251030-4350,Photographic,2024-08-21 07:15:05,Collected
20251030-4351,Physical,2024-02-25 19:25:44,Analyzed
20251030-4352,Digital,2024-02-29 18:34:30,Analyzed
20251030-4352,Digital,2024-02-29 18:34:30,Collected
20251030-4352,Photographic,2024-03-02 18:34:30,In Analysis
20251030-4352,Photographic,2024-03-05 18:34:30,Collected
20251030-4354,Document,2024-01-28 17:52:55,In Analysis
20251030-4354,Digital,2024-01-28 17:52:55,Analyzed
20251030-4355,Document,2024-10-06 17:25:28,In Analysis
20251030-4355,Photographic,2024-10-05 17:25:28,Collected
20251030-4355,Photographic,2024-09-30 17:25:28,In Analysis
20251030-4355,Digital,2024-09-27 17:25:28,In Analysis
20251030-4357,Physical,2024-09-24 08:11:15,Analyzed
20251030-4357,Document,2024-09-24 08:11:15,Analyzed
20251030-4358,Physical,2024-01-28 08:59:09,Analyzed
20251030-4358,Digital,2024-01-26 08:59:09,Analyzed
20251030-4358,Digital,2024-01-27 08:59:09,In Analysis
20251030-4363,Digital,2023-05-09 19:09:33,In Analysis
20251030-4365,Photographic,2024-11-25 17:09:20,Collected
20251030-4365,Digital,2024-11-28 17:09:20,Analyzed
20251030-4365,Document,2024-12-03 17:09:20,In Analysis
20251030-4368,Photographic,2023-09-04 18:58:31,Analyzed
20251030-4368,Digital,2023-09-05 18:58:31,In Analysis
20251030-4369,Document,2023-06-28 07:23:40,Collected
20251030-4369,Physical,2023-06-24 07:23:40,Collected
20251030-4369,Digital,2023-06-25 07:23:40,In Analysis
20251030-4369,Physical,2023-06-26 07:23:40,In Analysis
20251030-4373,Photographic,2024-08-08 10:10:37,In Analysis
20251030-4373,Physical,2024-08-03 10:10:37,Collected
20251030-4373,Digital,2024-08-02 10:10:37,Analyzed
20251030-4374,Physical,2024-11-03 23:54:37,Analyzed
20251030-4374,Physical,2024-11-06 23:54:37,In Analysis
20251030-4374,Digital,2024-11-01 23:54:37,Analyzed
20251030-4375,Digital,2024-10-25 20:54:23,Analyzed
20251030-4375,Document,2024-10-25 20:54:23,Analyzed
20251030-4375,Document,2024-11-03 20:54:23,Analyzed
20251030-4375,Digital,2024-10-31 20:54:23,Analyzed
20251030-4377,Document,2023-07-11 07:23:16,Collected
20251030-4377,Physical,2023-07-02 07:23:16,Analyzed
20251030-4378,Physical,2024-03-12 06:57:58,Analyzed
20251030-4380,Physical,2023-12-08 14:27:31,Analyzed
20251030-4380,Physical,2023-12-05 14:27:31,Analyzed
20251030-4380,Digital,2023-12-05 14:27:31,Analyzed
20251030-4381,Physical,2024-10-25 16:45:12,Collected
20251030-4381,Digital,2024-10-28 16:45:12,Analyzed
20251030-4382,Photographic,2023-10-10 23:14:52,Analyzed
20251030-4382,Digital,2023-10-08 23:14:52,Collected
20251030-4382,Document,2023-10-12 23:14:52,Collected
20251030-4382,Physical,2023-10-11 23:14:52,Analyzed
20251030-4386,Physical,2024-05-02 21:42:35,Analyzed
20251030-4389,Digital,2024-05-13 19:18:29,Analyzed
20251030-4389,Document,2024-05-09 19:18:29,Collected
20251030-4389,Document,2024-05-11 19:18:29,Collected
20251030-4389,Photographic,2024-05-11 19:18:29,Analyzed
20251030-4391,Physical,2023-12-02 23:36:10,In Analysis
20251030-4391,Physical,2023-11-30 23:36:10,Analyzed
20251030-4391,Document,2023-11-28 23:36:10,In Analysis
20251030-4391,Document,2023-11-28 23:36:10,Collected
20251030-4392,Physical,2024-07-25 15:00:46,Analyzed
20251030-4392,Photographic,2024-07-26 15:00:46,Analyzed
20251030-4392,Document,2024-07-27 15:00:46,Analyzed
20251030-4392,Photographic,2024-07-24 15:00:46,Collected
20251030-4393,Photographic,2024-05-03 12:23:13,In Analysis
20251030-4393,Physical,2024-04-29 12:23:13,In Analysis
20251030-4394,Document,2023-05-10 16:16:37,Collected
20251030-4396,Digital,2023-03-24 16:40:23,In Analysis
20251030-4397,Physical,2023-09-08 17:53:14,In Analysis
20251030-4398,Physical,2024-06-30 12:11:46,Collected
20251030-4398,Photographic,2024-07-03 12:11:46,Collected
20251030-4400,Photographic,2024-04-14 11:58:40,Analyzed
20251030-4400,Physical,2024-04-09 11:58:40,Analyzed
20251030-4400,Physical,2024-04-14 11:58:40,In Analysis
20251030-4400,Document,2024-04-13 11:58:40,Analyzed
20251030-4401,Physical,2024-08-28 19:49:31,Analyzed
20251030-4401,Digital,2024-09-01 19:49:31,Analyzed
20251030-4402,Digital,2023-12-08 03:13:31,Analyzed
20251030-4402,Photographic,2023-12-08 03:13:31,Analyzed
20251030-4403,Photographic,2024-06-10 05:13:33,Analyzed
20251030-4403,Physical,2024-06-09 05:13:33,Collected
20251030-4403,Document,2024-06-12 05:13:33,In Analysis
20251030-4403,Document,2024-06-03 05:13:33,Analyzed
20251030-4405,Document,2024-07-26 16:43:42,Analyzed
20251030-4405,Physical,2024-07-23 16:43:42,In Analysis
20251030-4405,Physical,2024-07-28 16:43:42,In Analysis
20251030-4405,Document,2024-07-23 16:43:42,In Analysis
20251030-4406,Document,2023-09-20 15:36:23,Collected
20251030-4406,Document,2023-09-24 15:36:23,Analyzed
20251030-4410,Digital,2023-02-25 10:05:31,Collected
20251030-4410,Digital,2023-02-19 10:05:31,Analyzed
20251030-4412,Physical,2023-03-15 17:08:55,Collected
20251030-4412,Document,2023-03-13 17:08:55,Analyzed
20251030-4412,Digital,2023-03-10 17:08:55,Analyzed
20251030-4413,Digital,2023-06-21 11:19:25,In Analysis
20251030-4414,Digital,2024-08-25 20:44:47,In Analysis
20251030-4416,Photographic,2024-02-26 17:59:42,Analyzed
20251030-4418,Physical,2024-04-15 20:05:22,Analyzed
20251030-4418,Physical,2024-04-13 20:05:22,Analyzed
20251030-4418,Document,2024-04-11 20:05:22,Collected
20251030-4418,Document,2024-04-19 20:05:22,Collected
20251030-4420,Document,2024-04-23 17:40:45,Analyzed
20251030-4420,Digital,2024-04-24 17:40:45,Analyzed
20251030-4420,Digital,2024-04-23 17:40:45,Collected
20251030-4421,Digital,2023-05-18 18:46:04,Analyzed
20251030-4422,Document,2024-04-10 20:48:17,In Analysis
20251030-4422,Document,2024-04-11 20:48:17,Collected
20251030-4423,Digital,2024-09-12 17:42:48,Collected
20251030-4425,Photographic,2023-05-28 21:34:10,Collected
20251030-4426,Physical,2024-04-11 23:32:27,Collected
20251030-4427,Photographic,2024-04-30 15:26:32,Collected
20251030-4427,Physical,2024-05-02 15:26:32,Analyzed
20251030-4427,Photographic,2024-04-28 15:26:32,Collected
20251030-4428,Digital,2023-05-05 12:24:32,In Analysis
20251030-4430,Digital,2024-04-24 19:35:57,Analyzed
20251030-4430,Physical,2024-04-24 19:35:57,Analyzed
20251030-4430,Document,2024-04-23 19:35:57,In Analysis
20251030-4430,Digital,2024-05-02 19:35:57,Collected
20251030-4431,Physical,2023-01-19 12:48:29,Analyzed
20251030-4431,Physical,2023-01-14 12:48:29,In Analysis
20251030-4431,Document,2023-01-21 12:48:29,Analyzed
20251030-4431,Document,2023-01-20 12:48:29,Analyzed
20251030-4433,Document,2024-10-18 16:37:06,Analyzed
20251030-4433,Document,2024-10-12 16:37:06,In Analysis
20251030-4433,Digital,2024-10-16 16:37:06,In Analysis
20251030-4436,Physical,2024-06-19 21:05:04,In Analysis
20251030-4437,Digital,2024-07-28 19:07:32,In Analysis
20251030-4437,Physical,2024-08-01 19:07:32,In Analysis
20251030-4437,Document,2024-08-01 19:07:32,Analyzed
20251030-4437,Digital,2024-08-07 19:07:32,Analyzed
20251030-4442,Photographic,2024-01-14 11:16:46,Analyzed
20251030-4446,Physical,2023-01-30 17:51:50,In Analysis
20251030-4446,Digital,2023-01-25 17:51:50,Analyzed
20251030-4446,Photographic,2023-01-22 17:51:50,Collected
20251030-4447,Document,2024-04-14 16:23:08,Collected
20251030-4450,Document,2023-07-02 19:58:49,Collected
20251030-4451,Physical,2024-01-02 19:49:24,Analyzed
20251030-4451,Physical,2023-12-30 19:49:24,Analyzed
20251030-4453,Physical,2023-02-24 19:29:14,Analyzed
20251030-4453,Document,2023-02-18 19:29:14,Analyzed
20251030-4459,Photographic,2023-07-25 19:18:22,Collected
20251030-4459,Physical,2023-07-26 19:18:22,Analyzed
20251030-4460,Digital,2023-11-24 20:34:25,Analyzed
20251030-4460,Document,2023-11-17 20:34:25,Collected
20251030-4460,Digital,2023-11-21 20:34:25,Analyzed
20251030-4460,Digital,2023-11-16 20:34:25,In Analysis
20251030-4461,Photographic,2023-09-11 22:31:09,Collected
20251030-4461,Physical,2023-09-09 22:31:09,Analyzed
20251030-4461,Document,2023-09-15 22:31:09,Collected
20251030-4461,Photographic,2023-09-18 22:31:09,Collected
20251030-4463,Physical,2024-01-13 21:36:29,Collected
20251030-4463,Photographic,2024-01-12 21:36:29,Analyzed
20251030-4465,Physical,2024-06-05 21:59:06,In Analysis
20251030-4467,Physical,2024-03-26 17:03:06,Analyzed
20251030-4469,Document,2024-12-03 12:56:23,In Analysis
20251030-4469,Digital,2024-12-02 12:56:23,In Analysis
20251030-4470,Photographic,2023-09-05 13:58:34,In Analysis
20251030-4473,Photographic,2023-12-17 15:27:46,Collected
20251030-4474,Digital,2024-01-11 09:27:28,Analyzed
20251030-4476,Document,2023-04-15 10:53:06,Collected
20251030-4476,Digital,2023-04-20 10:53:06,In Analysis
20251030-4480,Digital,2023-08-26 22:59:50,Collected
20251030-4480,Document,2023-09-04 22:59:50,Collected
20251030-4480,Document,2023-08-26 22:59:50,Analyzed
20251030-4480,Digital,2023-09-03 22:59:50,In Analysis
20251030-4481,Physical,2023-12-27 22:42:35,In Analysis
20251030-4481,Photographic,2023-12-29 22:42:35,Analyzed
20251030-4481,Digital,2023-12-27 22:42:35,Collected
20251030-4482,Physical,2024-09-03 22:43:52,Analyzed
20251030-4482,Photographic,2024-09-08 22:43:52,Collected
20251030-4485,Physical,2024-02-07 19:03:02,Analyzed
20251030-4489,Document,2023-08-09 23:47:09,In Analysis
20251030-4489,Document,2023-08-12 23:47:09,Collected
20251030-4489,Physical,2023-08-17 23:47:09,Analyzed
20251030-4493,Digital,2024-10-13 15:37:59,Analyzed
20251030-4493,Document,2024-10-17 15:37:59,In Analysis
20251030-4493,Document,2024-10-16 15:37:59,Analyzed
20251030-4495,Document,2024-04-30 17:07:07,Collected
20251030-4495,Document,2024-04-30 17:07:07,In Analysis
20251030-4497,Document,2024-10-25 18:47:04,Analyzed
20251030-4497,Photographic,2024-10-24 18:47:04,In Analysis
20251030-4500,Physical,2023-07-08 17:46:05,Analyzed
20251030-4500,Photographic,2023-07-15 17:46:05,Analyzed
20251030-4500,Physical,2023-07-10 17:46:05,In Analysis
20251030-4500,Document,2023-07-16 17:46:05,Analyzed
20251030-4502,Photographic,2024-08-04 22:18:42,Collected
20251030-4502,Digital,2024-08-04 22:18:42,Collected
20251030-4502,Photographic,2024-08-07 22:18:42,Analyzed
20251030-4503,Photographic,2023-01-09 20:42:58,Collected
20251030-4503,Physical,2023-01-08 20:42:58,Analyzed
20251030-4506,Physical,2024-03-11 13:38:27,Analyzed
20251030-4508,Digital,2024-07-24 16:05:43,Analyzed
20251030-4508,Digital,2024-07-29 16:05:43,In Analysis
20251030-4508,Document,2024-07-27 16:05:43,Collected
20251030-4508,Photographic,2024-07-24 16:05:43,Analyzed
20251030-4510,Digital,2023-01-08 19:09:49,In Analysis
20251030-4510,Digital,2023-01-07 19:09:49,Analyzed
20251030-4511,Document,2023-07-02 15:43:53,Collected
20251030-4512,Physical,2023-04-13 20:03:55,In Analysis
20251030-4512,Physical,2023-04-10 20:03:55,In Analysis
20251030-4513,Photographic,2023-06-28 07:29:10,Collected
20251030-4513,Physical,2023-06-24 07:29:10,Analyzed
20251030-4513,Photographic,2023-06-24 07:29:10,Analyzed
20251030-4513,Photographic,2023-06-29 07:29:10,Collected
20251030-4515,Document,2024-06-25 23:43:38,Collected
20251030-4515,Document,2024-06-21 23:43:38,Collected
20251030-4517,Document,2024-08-11 08:26:31,Analyzed
20251030-4517,Digital,2024-08-05 08:26:31,In Analysis
20251030-4521,Photographic,2023-08-07 20:02:13,Analyzed
20251030-4521,Physical,2023-07-31 20:02:13,Analyzed
20251030-4521,Photographic,2023-08-05 20:02:13,In Analysis
20251030-4522,Physical,2024-08-26 11:50:22,Collected
20251030-4522,Photographic,2024-08-27 11:50:22,Analyzed
20251030-4522,Physical,2024-08-28 11:50:22,Analyzed
20251030-4523,Physical,2024-11-11 16:48:24,Analyzed
20251030-4523,Digital,2024-11-01 16:48:24,Analyzed
20251030-4523,Physical,2024-11-04 16:48:24,In Analysis
20251030-4525,Photographic,2024-02-03 05:22:02,Collected
20251030-4527,Photographic,2023-05-12 06:46:34,Collected
20251030-4527,Document,2023-05-11 06:46:34,In Analysis
20251030-4532,Photographic,2024-12-15 20:39:53,Collected
20251030-4532,Physical,2024-12-15 20:39:53,Collected
20251030-4536,Digital,2024-08-13 09:28:20,Collected
20251030-4540,Photographic,2024-01-22 05:21:06,Collected
20251030-4540,Digital,2024-01-22 05:21:06,In Analysis
20251030-4543,Document,2023-08-07 12:36:20,In Analysis
20251030-4543,Physical,2023-08-07 12:36:20,Collected
20251030-4543,Document,2023-08-05 12:36:20,Analyzed
20251030-4549,Digital,2023-12-05 06:41:31,Collected
20251030-4550,Document,2023-07-14 09:13:48,In Analysis
20251030-4550,Document,2023-07-17 09:13:48,Collected
20251030-4550,Digital,2023-07-15 09:13:48,Analyzed
20251030-4551,Photographic,2024-11-14 20:46:49,Analyzed
20251030-4551,Digital,2024-11-07 20:46:49,Analyzed
20251030-4551,Photographic,2024-11-06 20:46:49,In Analysis
20251030-4551,Document,2024-11-08 20:46:49,In Analysis
20251030-4552,Digital,2024-12-26 10:44:42,Collected
20251030-4556,Photographic,2023-11-16 10:06:52,Analyzed
20251030-4558,Document,2023-07-22 22:22:00,In Analysis
20251030-4558,Physical,2023-07-21 22:22:00,In Analysis
20251030-4558,Digital,2023-07-14 22:22:00,Analyzed
20251030-4558,Physical,2023-07-13 22:22:00,Analyzed
20251030-4559,Digital,2023-06-06 19:07:46,In Analysis
20251030-4560,Document,2023-08-10 15:53:43,Analyzed
20251030-4561,Document,2023-04-15 19:23:17,In Analysis
20251030-4561,Photographic,2023-04-11 19:23:17,Collected
20251030-4562,Digital,2023-07-17 22:43:46,Collected
20251030-4562,Digital,2023-07-13 22:43:46,Analyzed
20251030-4562,Digital,2023-07-12 22:43:46,Collected
20251030-4562,Document,2023-07-17 22:43:46,Analyzed
20251030-4563,Document,2024-06-26 19:03:17,Analyzed
20251030-4564,Document,2024-04-21 20:12:26,Collected
20251030-4564,Digital,2024-04-21 20:12:26,Analyzed
20251030-4564,Document,2024-04-27 20:12:26,In Analysis
20251030-4564,Photographic,2024-04-21 20:12:26,Collected
20251030-4565,Document,2023-08-06 12:18:03,Analyzed
20251030-4565,Physical,2023-08-03 12:18:03,Collected
20251030-4567,Physical,2024-06-19 11:29:37,In Analysis
20251030-4576,Photographic,2023-12-30 14:42:28,In Analysis
20251030-4576,Digital,2023-12-25 14:42:28,Collected
20251030-4576,Photographic,2024-01-01 14:42:28,In Analysis
20251030-4576,Photographic,2024-01-03 14:42:28,Collected
20251030-4577,Physical,2024-08-31 17:30:21,In Analysis
20251030-4579,Physical,2023-08-17 16:46:46,Collected
20251030-4579,Photographic,2023-08-23 16:46:46,Collected
20251030-4579,Digital,2023-08-23 16:46:46,In Analysis
20251030-4579,Physical,2023-08-17 16:46:46,Analyzed
20251030-4580,Physical,2024-10-27 11:12:18,Analyzed
20251030-4581,Document,2024-06-16 20:47:01,Analyzed
20251030-4581,Digital,2024-06-12 20:47:01,Collected
20251030-4581,Digital,2024-06-18 20:47:01,In Analysis
20251030-4581,Photographic,2024-06-14 20:47:01,Collected
20251030-4584,Digital,2024-07-03 16:58:45,Collected
20251030-4586,Photographic,2024-11-29 19:30:15,In Analysis
20251030-4586,Photographic,2024-11-26 19:30:15,Collected
20251030-4586,Document,2024-11-28 19:30:15,Collected
20251030-4586,Document,2024-11-21 19:30:15,In Analysis
20251030-4591,Digital,2024-06-06 17:36:31,In Analysis
20251030-4592,Digital,2024-09-03 18:20:29,In Analysis
20251030-4592,Document,2024-09-01 18:20:29,In Analysis
20251030-4592,Physical,2024-09-06 18:20:29,Collected
20251030-4592,Digital,2024-09-04 18:20:29,Analyzed
20251030-4593,Document,2023-10-10 07:08:29,Collected
20251030-4593,Physical,2023-10-08 07:08:29,Collected
20251030-4595,Photographic,2024-10-14 15:37:55,Collected
20251030-4595,Digital,2024-10-19 15:37:55,Analyzed
20251030-4595,Physical,2024-10-13 15:37:55,Collected
20251030-4596,Physical,2023-11-20 19:53:11,Analyzed
20251030-4596,Digital,2023-11-20 19:53:11,In Analysis
20251030-4596,Photographic,2023-11-18 19:53:11,Collected
20251030-4601,Physical,2023-02-02 13:46:38,Analyzed
20251030-4601,Photographic,2023-01-31 13:46:38,Collected
20251030-4601,Physical,2023-01-29 13:46:38,Collected
20251030-4602,Digital,2023-06-28 09:57:28,Analyzed
20251030-4603,Digital,2024-09-14 15:24:38,In Analysis
20251030-4604,Photographic,2024-11-24 23:25:56,In Analysis
20251030-4606,Document,2023-01-27 08:35:06,Analyzed
20251030-4606,Physical,2023-01-25 08:35:06,Analyzed
20251030-4606,Document,2023-01-22 08:35:06,Analyzed
20251030-4607,Document,2023-05-09 09:18:03,Collected
20251030-4607,Digital,2023-05-02 09:18:03,In Analysis
20251030-4607,Photographic,2023-05-04 09:18:03,Collected
20251030-4608,Document,2023-01-16 21:01:57,Analyzed
20251030-4608,Photographic,2023-01-16 21:01:57,Analyzed
20251030-4608,Photographic,2023-01-16 21:01:57,Analyzed
20251030-4610,Digital,2023-10-13 07:28:43,Analyzed
20251030-4610,Physical,2023-10-14 07:28:43,In Analysis
20251030-4610,Digital,2023-10-15 07:28:43,Analyzed
20251030-4610,Document,2023-10-18 07:28:43,Collected
20251030-4615,Document,2023-02-16 18:13:05,Collected
20251030-4615,Physical,2023-02-21 18:13:05,Analyzed
20251030-4615,Digital,2023-02-15 18:13:05,In Analysis
20251030-4615,Document,2023-02-17 18:13:05,In Analysis
20251030-4616,Physical,2024-09-29 11:48:03,Analyzed
20251030-4617,Document,2024-12-16 21:13:48,Analyzed
20251030-4617,Physical,2024-12-10 21:13:48,Collected
20251030-4617,Document,2024-12-16 21:13:48,In Analysis
20251030-4622,Document,2023-03-07 07:05:41,Collected
20251030-4622,Photographic,2023-03-06 07:05:41,Collected
20251030-4622,Document,2023-03-02 07:05:41,Collected
20251030-4624,Digital,2023-05-07 17:43:11,Collected
20251030-4624,Digital,2023-05-14 17:43:11,Collected
20251030-4624,Document,2023-05-16 17:43:11,In Analysis
20251030-4625,Physical,2023-05-08 19:59:17,Analyzed
20251030-4625,Physical,2023-05-07 19:59:17,In Analysis
20251030-4625,Physical,2023-05-08 19:59:17,Analyzed
20251030-4626,Photographic,2024-02-17 13:36:43,In Analysis
20251030-4626,Digital,2024-02-16 13:36:43,Analyzed
20251030-4631,Digital,2024-02-24 22:18:15,Analyzed
20251030-4632,Photographic,2024-07-04 16:09:56,In Analysis
20251030-4632,Photographic,2024-06-29 16:09:56,Collected
20251030-4632,Photographic,2024-07-02 16:09:56,Analyzed
20251030-4633,Digital,2023-01-23 11:52:09,Collected
20251030-4633,Digital,2023-01-21 11:52:09,Analyzed
20251030-4633,Physical,2023-01-14 11:52:09,Collected
20251030-4637,Photographic,2024-04-28 11:55:21,In Analysis
20251030-4638,Physical,2023-10-11 18:53:50,Analyzed
20251030-4638,Digital,2023-10-14 18:53:50,In Analysis
20251030-4638,Digital,2023-10-10 18:53:50,In Analysis
20251030-4650,Document,2023-06-07 14:32:30,In Analysis
20251030-4650,Digital,2023-06-06 14:32:30,Collected
20251030-4650,Document,2023-06-10 14:32:30,In Analysis
